SeqId,InstNo,FromStatus,ToStatus,Discussion,Dtype,SRL,Intervention,Video,Week
622593,1,SF_GoalBystander,F_GoalBystander,"IrTwitterPost My big question for #DALMOOC - URL What question would you like to answer using learning analytics? Iäó»m a learning technologist in the UK, where this field has now been renamed Technology Enhanced Learning. One of my favourite questions at the moment is äóìWhat is enhanced and how do we know?äó (addressed by Kirkwood and Price in this paper äóñ http://www.tandfonline.com/doi/abs/10.1080/17439884.2013.770404#.VEy_QldA2xc). So, I would like to use analytics/big data to help find answers to questions in this area. As a specific example, my institution is rolling out lecture capture to improve äóìthe quality of the learning and teaching provision for studentsäó. But can the data show us that there are improvements in learning? Usage data shows us that the recorded lectures are used, but how are they used? Do the lecture recordings encourage students to focus too much on the lecture content rather than reading more widely on the topic? Does the ability to revisit the content of a lecture prevent students building up personal support networks among peers or raising questions with the lecturer? Are the recordings of greater value to those for whom English is not their first language? To answer these questions requires data from many sources. Is it all available? At the right level of detail? Identifiable to individual students? How can it be gathered and processed? And what are the ethical and legal issues that must be considered? These are the types of questions that I hope will be answered by the #DALMOOC course. What question would you like to answer using learning analytics? My big question for #DALMOOC I'm a learning technologist in the UK, where this field has now been renamed Technology Enhanced Learning. One of my favourite questions at the moment is ""What is enhanced and how do we know?"" (addressed by Kirkwood and Price in this paper - URL So, I would like to use analytics/big data to help find answers to questions in this area. As a specific example, my institution is rolling out lecture capture to improve ""the quality of the learning and teaching provision for students"". But can the data show us that there are improvements in learning? Usage data shows us that the recorded lectures are used, but how are they used? Do the lecture recordings encourage students to focus too much on the lecture content rather than reading more widely on the topic? Does the ability to revisit the content of a lecture prevent students building up personal support networks among peers or raising questions with the lecturer? Are the recordings of greater value to those for whom English is not their first language? To answer these questions requires data from many sources. Is it all available? At the right level of detail? Identifiable to individual students? How can it be gathered and processed? And what are the ethical and legal issues that must be considered? These are the types of questions that I hope will be answered by the #DALMOOC course. What question would you like to answer using learning analytics? Hi Joyce. Is that the Q you're hoping #dalmooc will answer? What is your context? I'm finding prosolo very confusing so far. I don't think discovering how to use prosolo is beneficial to me in my learning about learning analytics. I made contact with the people recommended on the left hand side of the screen and asked them to peer assess. Navigating #DALMOOC - all at sea URL A word-picture of my experience with wayfinding. IrTwitterPost IrTwitterPost IrTwitterPost I'm ok - I'm in a boat. :) IrTwitterPost Navigating #DALMOOC - all at sea | E for Enhancing In the discussion forums on the #DALMOOC course, George Siemens (one of the course organisers) urges learners to create artifacts, draw or create ""a concept map of the course technologies in order to make sense of (wayfind through) the course."" So, here is my word picture of trying to wayfind and sensemake in #DALMOOC. On the blue layer I am sitting alone in a small rowing boat with no paddle, while automated-Carolyn shouts through a loud hailer - ""Time to move on"". On the red layer I am again sitting alone in a small rowing boat, but this time overwhelmed and weighed down by many fantastical Heath-Robinson-style tools of unclear purpose. I understand the value of finding my own way through the course content, making my own connections, building my own learning space, but I fail to see the benefit of an obscure course structure that impacts on my time available for learning. Thankfully the course team are now beginning to provide a few more signposts. (Signposts at sea? - I may be getting my metaphors crossed.) IrTwitterPost I'm seeing the data but not a vizualisation of it. #DALMOOC Yes, that works. Love the way it bounces. :) #DALMOOC IrTwitterPost I am wondering why so many irrelevant tweets appear on my ProSolo page. IrTwitterPost IrTwitterPost RT : #dalmooc is abut learning analytics, any analytic data to support the learning design strategy used in it, not the fir You want MOOC data? De-identified learning data from edX 2012-13... URL","IrTwitterPost,RelTwitterPost,GoalNoteGreen,Blog,RelTwitterPost,RelTwitterPost,RelTwitterPost,RelTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost,Blog,IrTwitterPost,RelTwitterPost,RelTwitterPost,IrTwitterPost,Post,IrTwitterPost,IrTwitterPost,RelTwitterPost,RelTwitterPost","SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Reflection,SRL.Engagement.WorkingOnTheTask,SRL.Planning.TaskAnalysis,SRL.Engagement.WorkingOnTheTask,SRL.Engagement.WorkingOnTheTask,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Engagement.WorkingOnTheTask,SRL.EvaluationReflection.Evaluation,SRL.EvaluationReflection.Evaluation,SRL.Engagement.WorkingOnTheTask,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis","Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.StatusWall.Main,Interventions.Suggestions.People,Interventions.Suggestions.People,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Goal,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main","Week 2: Starting With Data > Starting With Data,Course Orientation > DALMOOC Course Basics,Course Orientation > Assessment in DALMOOC ","1,2"
622593,2,F_GoalBystander,F_GoalBystander,"Student behaviour in a VLE and effect on achievement. (Really it's about study skills...) URL #DALMOOC About 50% get it right in the lecture. Getting it right in real life is the challenge. Good behaviour | E for Enhancing This is an old data visualisation, which is still used in our Study Skills lecture for first year students- It is based on tracking data from our VLE and shows the number of 'hits' over time. Terms 1 and 2 are 10 weeks long and Term 3 is 6 weeks of teaching, followed by a revision period and then exams. This graph provides the answer. How much students access online learning material is not the only factor; when is also important. (Also, what they do with the material is important, but that's not shown in this image.) IrTwitterPost IrTwitterPost Here is the #dalmooc archive: URL Thanks to IrTwitterPost We could each post a bio in an edX discussions thread, Introductions; viewable by clicking on Username IrTwitterPost","RelTwitterPost,RelTwitterPost,Blog,IrTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost","SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis","Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main",Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,3
622593,3,F_GoalBystander,F_GoalBystander,IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
622593,4,F_GoalBystander,F_GoalBystander,NoDiscussion,None,SRL.Planning.TaskAnalysis,Interventions.StatusWall.Main,None,None
622593,5,F_GoalBystander,F_GoalBystander,NoDiscussion,None,None,None,"Week 5: Prediction Modeling > Classification,Week 5: Prediction Modeling > Regressors and Classifiers current section",5
622593,13,F_GoalBystander,F_GoalBystander,IrTwitterPost IrTwitterPost IrTwitterPost Playful Reading of Learning Analytics Papers using off the shelf R packages. URL Not,"IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost",None,None,None,None
622593,14,F_GoalBystander,F_GoalBystander,IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost",None,None,None,None
1179649,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics",1
4390914,0,F_NoOne,F_NoOne,NoDiscussion,None,None,Interventions.StatusWall.Main,"Week 2: Starting With Data > Starting With Data,Course Orientation > DALMOOC Course Basics,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
4390914,11,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,3
4390917,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
4390916,0,F_NoOne,F_NoOne,NoDiscussion,None,SRL.Planning.TaskAnalysis,"Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main,Interventions.StatusWall.Main","Course Orientation > DALMOOC Course Basics,Course Orientation > Orientation Hangouts,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC",1
4390916,2,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods",3
4390913,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC","1,2"
4390913,3,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,1
4390913,4,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Video: Week 2 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC","1,2"
4390913,5,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 2: Starting With Data > Starting With Data,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,3,2"
4390913,6,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 4: Sensemaking of Social Network Analysis for Learning > Social Network Analysis for the Study of Learning,Week 3: Basics of Social Network Analysis > Peform Social Network Analysis and Visualize Analysis Results in Gephi,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 4: Sensemaking of Social Network Analysis for Learning > Video: Results of Analytics of the Data Collected in the First Three Weeks of DALMOOC Hangout Archive","3,4"
4390913,7,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 6: Behavior Detection and Model Assessment > Behavior Detection and Model Assessmentcurrent section,Week 8: Text Mining Nuts and Bolts > Feature Extraction,Week 5: Prediction Modeling > Classification","8,5,6"
4390912,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 1: Introduction to Learning Analytics (LA) > Video: Welcome to Week 1 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,Week 2: Starting With Data > Starting With Data","1,2"
4390918,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Course Orientation > DALMOOC Course Basics,1
4390918,5,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 3: Basics of Social Network Analysis > Video: Shane Dawson Hangout Archive,Week 3: Basics of Social Network Analysis > Define Social Network Analysis and Its Main Analysis Methods,Week 3: Basics of Social Network Analysis > Video: Week 3 Hangout Archive,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,3"
5701651,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics","1,2"
5701651,1,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 2: Starting With Data > Starting With Data,2
5701650,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting,SRL.EvaluationReflection.Evaluation,SRL.Planning.TaskAnalysis,SRL.EvaluationReflection.Reflection",None,None,None
5701653,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,1
360468,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Engagement.ApplyingStrategyChanges,SRL.Planning.GoalSetting",None,None,None
360468,8,F_NoOne,F_NoOne,NoDiscussion,None,None,None,Week 1: Introduction to Learning Analytics (LA) > Video: Archive of ProSolo & Assessment in DALMOOC,1
5701657,0,F_NoOne,F_NoOne,NoDiscussion,None,None,None,"Week 2: Starting With Data > Starting With Data,Course Orientation > Orientation Hangouts,Week 8: Text Mining Nuts and Bolts > Feature Extraction,Week 8: Text Mining Nuts and Bolts > Data Preparation,Week 1: Introduction to Learning Analytics (LA) > Introduction to Learning Analytics,Course Orientation > DALMOOC Course Basics","1,8,2"
5701656,0,F_NoOne,F_NoOne,IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost","SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis","Interventions.StatusWall.Main,Interventions.StatusWall.Main",None,None
5701656,1,F_NoOne,F_NoOne,RT : A Case Study of Learning Action and Emotion from a Perspective of #LearningAnalytics URL IrTwitterPost IrTwitterPost IrTwitterPost Certificaci n y tipos de aprendizaje. Pasa el futuro por el modelo #Prosolo ? URL via IrTwitterPost RT : Certificaci n y tipos de aprendizaje. Pasa el futuro por el modelo #Prosolo ? URL IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost IrTwitterPost,"RelTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost,RelTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost,IrTwitterPost",None,None,None,None
360463,0,F_NoOne,F_NoOne,NoDiscussion,None,"SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis,SRL.Planning.TaskAnalysis",None,None,None
